Community ID,New_inf1,New_inf2,New_inf3,New_inf4,New_inf5,New_inf6,New_inf7,New_inf8,New_inf9,New_inf10,New_inf11,New_inf12,New_inf13,New_inf14,New_inf15,New_inf16,New_inf17,New_inf18,New_inf19,New_inf20,New_inf21,New_inf22,New_inf23,New_inf24,New_inf25,New_inf26,New_inf27,New_inf28,New_inf29,New_inf30,New_inf31,New_inf32,New_inf33,New_inf34,New_inf35,New_inf36,New_inf37,New_inf38,New_inf39,New_inf40,New_inf41,New_inf42,New_inf43,New_inf44,New_inf45,New_inf46,New_inf47,New_inf48,New_inf49,New_inf50,New_inf51,New_inf52,New_inf53,New_inf54,New_inf55,New_inf56,New_inf57,New_inf58,New_inf59,New_inf60,New_inf61,New_inf62,New_inf63,New_inf64,New_inf65,New_inf66,New_inf67,New_inf68,New_inf69,New_inf70,New_inf71,New_inf72,New_inf73,New_inf74,New_inf75,New_inf76,New_inf77,New_inf78,New_inf79,New_inf80,New_inf81,New_inf82,New_inf83,New_inf84,New_inf85,New_inf86,New_inf87,New_inf88,New_inf89,New_inf90,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90
260,0.661514964,0.330513654,21.15362487,0.25131545,0.173295034,0.340666651,0.613291942,0.682290519,0.113225375,0.304431972,0.456734275,0.113225375,0.199840118,0.735095902,0.223815497,0.711604239,0.742836879,0.124205852,0.34914501,0.038312585,0.614263895,0.305730566,0.216493461,0.730118876,0.41697285,0.074614749,0.340666651,0.305187199,0.059704855,0.451684429,2.026046786,0.790693751,1.122799959,1.296911107,5.316623231,1.190125706,1.089900082,1.156839791,1.046086113,1.569148064,0.698891599,1.870335917,0.949787206,1.680242033,1.148253504,15.57994357,1.006387736,1.15318357,1.116839929,0.736407246,1.319405471,1.233052261,37.6675816,1.475602389,2.641384468,155.1042244,1.550704004,3.947717108,11.64256705,1.445542306,0.750629257,1.092294528,1.630998511,0.169680123,0.344927672,0.588974492,0.826445113,0.791398526,1.166947278,0.776126542,0.561071219,0.710189397,1.020043079,1.538536877,0.52861143,1.001621283,0.603735363,1.572356967,0.348957213,0.806754769,0.539825065,1.51596195,0.383771014,0.471632357,0.880370446,0.355638724,0.554392896,0.525569852,0.376220675,0.472538719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0.269329974,0.145454223,11.38859825,0.109710024,0.07461915,0.13916451,0.277768281,0.387371332,0.048564036,0.132346118,0.198654499,0.048564036,0.08504933,0.303170031,0.094308011,0.228470856,0.306069078,0.050738002,0.151460418,0.016386516,0.250092119,0.143623421,0.092136774,0.344373597,0.182468276,0.037228659,0.13916451,0.123295206,0.028135004,0.190161389,0.575877789,0.393076572,0.468332818,0.403952063,2.671151524,0.463105225,0.501650589,0.593259689,0.465895896,0.582912187,0.285978907,0.601469094,0.290782892,0.699442876,0.464567724,10.8014514,0.427471181,0.520870702,0.485810028,0.339742329,0.533269759,0.534299501,4.892653431,0.530275342,1.149152451,6.118991772,0.71036364,3.117094475,4.926762324,0.593696091,0.318827019,0.424534287,0.726850659,0.073649309,0.151558918,0.238229308,0.381955876,0.336722681,0.49053397,0.339197433,0.23923546,0.296053688,0.459399595,0.637689742,0.225540289,0.444230791,0.276660675,0.728817252,0.150381691,0.368645255,0.229227939,0.69820489,0.155775893,0.224693731,0.462202297,0.148185633,0.258853275,0.226893471,0.159761253,0.199218087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0.225402409,0.12585598,3.063823645,0.093035898,0.079422111,0.115014735,0.2139941,0.549021645,0.042441761,0.116808099,0.185777679,0.042441761,0.079768678,0.222884334,0.102400898,0.17981637,0.239843202,0.02787415,0.137406668,0.020580357,0.209302237,0.187560605,0.086416067,0.319403914,0.175260746,0.038945706,0.115014735,0.11631119,0.017083865,0.166235819,0.370575509,1.596941388,0.718202982,0.482716656,1.388074473,0.387204716,0.389098212,0.771888768,0.404197127,0.489241853,0.245814657,0.396850264,0.273657645,0.600671225,0.418320012,2.824246026,0.382008492,0.568610326,0.430803788,0.315062527,0.464789515,0.536648885,1.488601466,0.395240041,0.840471709,1.917842444,1.07679301,2.037552957,1.861119173,0.443432522,0.303399162,0.333149316,0.540421213,0.056223238,0.156138939,0.200340884,0.462475323,0.306055903,0.412351047,0.36047667,0.223278145,0.257843469,0.395865126,0.438685227,0.210288406,0.474073211,0.506189282,0.557556859,0.140609536,0.331563792,0.207999876,0.565531162,0.139081665,0.2708811,1.077934812,0.11098727,0.297032366,0.224377562,0.160794802,0.177592269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0.177888154,0.08704271,4.433157518,0.094186706,0.057391984,0.113645059,0.175538725,0.191194792,0.044783056,0.084867632,0.13988158,0.044783056,0.058814583,0.231309561,0.083967893,0.254894813,0.222703957,0.04928469,0.087749533,0.011941794,0.165181857,0.099531703,0.063715798,0.197547546,0.121467108,0.0228038,0.113645059,0.094414256,0.02647689,0.133009305,0.850409884,0.232934888,0.442306567,0.516271253,1.566627124,0.40676679,0.29960876,0.355729205,0.314880738,0.567517611,0.222350568,0.708532468,0.4116068,0.519290979,0.376790385,3.12820849,0.317662303,0.383168052,0.370083203,0.214218274,0.40713394,0.348766,7.6754536,0.526728695,0.793902411,9.916085922,0.429299392,0.946041215,5.291763762,0.428473333,0.22727952,0.360276722,0.476564086,0.061597512,0.10776436,0.186550082,0.259360624,0.230789716,0.352593995,0.233745252,0.190929911,0.205862937,0.293311888,0.452546939,0.1724728,0.310657417,0.168770407,0.437851458,0.111226965,0.23751952,0.175691129,0.40483833,0.127485189,0.148526739,0.20608583,0.157997634,0.169457383,0.155835989,0.107780315,0.158193061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0.334209301,0.172121125,134.688222,0.123566748,0.086529056,0.165411757,0.327151247,0.394338829,0.056124219,0.16197233,0.247249232,0.056124219,0.101007839,0.387142361,0.111413841,0.292508594,0.385677624,0.055532359,0.174055589,0.020072788,0.310337208,0.16283764,0.109425158,0.387931525,0.217565067,0.042665489,0.165411757,0.150188902,0.033384464,0.226872278,0.719403689,0.409120238,0.524760399,0.486950016,2.9608887,0.555217876,0.576371849,0.643703042,0.554744362,0.71081309,0.349614225,0.746215972,0.351714682,0.854683864,0.571898483,8.429286438,0.519201279,0.609190847,0.576196519,0.39487916,0.66080417,0.632944066,6.071987243,0.653283866,1.391135507,7.39095657,0.799996581,2.680352761,5.973252479,0.738779823,0.38702875,0.508787633,0.930029606,0.084753571,0.181358947,0.300147357,0.440975507,0.402532735,0.615266196,0.405636874,0.28584117,0.364180605,0.53868837,0.829278684,0.27161758,0.513230228,0.321288224,0.858938507,0.179901184,0.429452495,0.26692767,0.799316556,0.190105176,0.25583999,0.466502567,0.173582106,0.297720129,0.270430296,0.19488034,0.238881787,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0.681539313,0.298607173,7.912840079,0.24019139,0.170813413,0.504285645,0.585925782,0.491442433,0.109826364,0.266418648,0.425053176,0.109826364,0.190515369,0.696522979,0.213533305,0.943291431,0.812880417,0.120339058,0.287999083,0.03589967,0.632857933,0.273685526,0.20639165,0.599838473,0.402610538,0.062956849,0.504285645,0.338128421,0.091566342,0.430842077,2.696284738,0.574738981,1.102150647,2.27111782,3.381242592,1.245628202,1.012341898,0.954102497,0.971691474,1.939014505,0.783841606,2.204156673,1.486271151,1.644662948,1.16828962,5.795811968,0.936720981,1.03740123,1.074695066,0.654089907,1.312485198,1.045296745,19.43205462,1.742452686,2.469672399,11.53570744,1.237145547,1.931319357,6.994715215,1.435618237,0.753694106,1.215484601,1.432884686,0.163280707,0.318884625,0.587242674,0.76844363,0.69610652,1.207572651,0.675858607,0.563080457,0.633591057,0.985759794,1.422654823,0.491174473,0.905581157,0.515070417,1.381998324,0.328970874,0.716673079,0.677010402,1.376903837,0.452530859,0.412937023,0.463016546,0.348662399,0.505844494,0.493966479,0.357875973,0.470958609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0.97871784,0.505871881,19.25665758,0.366279194,0.286080259,0.5112747,0.980704311,0.938150448,0.192635908,0.48494257,0.795025138,0.192635908,0.305480832,1.036779912,0.363595451,0.881108909,1.13050499,0.194764625,0.50975626,0.066040701,0.908809423,0.513600716,0.330937568,1.180104686,0.688619657,0.154526489,0.5112747,0.448534141,0.135916199,0.688770477,2.281073552,1.05707367,1.56091783,1.427249457,16.01631216,1.656517903,1.722260573,1.692540336,1.745860397,2.081545937,1.015522215,2.378352379,1.105955474,2.508036025,1.693770838,13.79004795,1.565017915,1.89400421,1.714780843,1.227757133,1.97015262,1.821023548,11.08639167,1.990992652,3.982969056,14.1033301,2.084051428,6.14334637,174.6317714,2.149733912,1.123823789,1.455640099,2.548535559,0.275607157,0.593391092,0.865795123,1.242528966,1.182697695,1.868742618,1.203513386,0.916228735,1.045194081,1.632376144,2.303853079,0.83008962,1.557125037,0.962990659,2.501138297,0.575586967,1.315890206,0.87310063,2.336767635,0.632260295,0.771929242,1.089076502,0.553082678,0.907908662,0.875367429,0.612800557,0.720235679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0.331151046,0.16905811,13.09564253,0.12204177,0.087533551,0.164212161,0.317938398,0.388629201,0.055802785,0.156160452,0.237275214,0.055802785,0.099912683,0.367961393,0.111206407,0.286010727,0.373239105,0.052919389,0.174227562,0.019789726,0.307497399,0.159074938,0.10823874,0.383923693,0.216623983,0.041230278,0.164212161,0.147117527,0.030260519,0.235278121,0.696031617,0.413897982,0.53038371,0.487816528,2.758979001,0.550419815,0.569751323,0.630234354,0.538987018,0.677462037,0.339733788,0.718218935,0.350063542,0.833790233,0.55705069,9.717945112,0.503365931,0.586230064,0.549786628,0.381995987,0.644159855,0.62347971,6.190087133,0.642781083,1.349868825,7.274121475,0.795915917,2.721744462,5.270304789,0.722318247,0.37616373,0.492572297,0.895375029,0.083736574,0.176654215,0.290511056,0.430440614,0.39675327,0.593566089,0.388429221,0.283489023,0.351479304,0.526851271,0.802007886,0.263891236,0.500030113,0.30970328,0.84714041,0.173945877,0.415344361,0.263892045,0.792271315,0.185022057,0.24654239,0.502776404,0.169474181,0.293156773,0.267511866,0.190707687,0.231216958,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1.854781115,0.968730143,6.443543045,0.765602515,0.57235825,0.972797785,2.271349359,1.436980294,0.366706895,1.063301484,1.72909899,0.366706895,0.643613679,1.544012452,0.760774888,1.099646414,2.072961809,0.326241807,1.159242948,0.149394478,1.722296749,0.972269736,0.697248153,2.190961564,1.303709572,0.310363024,0.972797785,0.734120646,0.220269861,1.223131533,2.690860534,1.598027913,2.085043198,1.702699935,45.64902133,3.060163022,4.528478996,2.791568615,3.701837671,3.539983653,1.755647294,3.44232959,1.274050775,4.220991103,2.876998727,5.916416628,2.943865637,3.691725174,2.789392487,2.370439502,3.65329225,3.868855077,4.057109833,3.063527449,8.216387441,5.825032083,3.409322108,12.02363742,13.78108799,3.421567563,2.243616926,2.599056713,3.927622175,0.480701586,1.173775342,1.552468048,1.93757101,2.483837818,3.678553728,2.388427286,1.716698142,2.209790979,3.559896257,3.408817877,1.702000944,2.762710124,1.976328605,6.227981818,1.078396943,2.479134111,1.680402059,6.04549344,0.997531045,1.419692239,0.942617446,1.00735057,1.629400542,1.644366885,1.292699485,1.429603883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1.566023151,0.85796192,18.54515299,0.620759753,0.466897179,0.698131684,1.872744619,3.375185921,0.283237043,0.767164683,1.329190927,0.283237043,0.49684176,1.273969082,0.588505799,0.993028971,1.5717356,0.384193678,0.904149537,0.10680896,1.454164354,1.05938294,0.538245239,1.861717086,1.160491503,0.283074912,0.698131684,0.56633395,0.184029397,1.002651114,2.405156039,3.045290784,3.569441558,1.87584645,25.3005676,2.615459641,3.989680066,4.599289469,3.009645146,2.993536902,1.383473581,2.834904551,1.338768593,3.556924153,2.316053103,18.86961127,2.34989836,3.77208048,2.6000072,2.160879221,2.8386591,3.233116082,8.285575238,2.659847584,7.194552858,11.00957771,3.454994571,207.5874169,15.65805642,2.904691597,1.736432389,2.195801586,3.256499873,0.421749911,0.951463744,1.170959295,2.706787331,1.874532965,2.805984318,2.178607242,1.507172691,1.751843327,2.961036024,2.69997319,1.291899444,2.892208273,2.207732242,5.282948541,0.930612488,2.209352023,1.248045902,5.351502495,0.789219172,1.659292328,1.931354279,0.849215303,1.715210141,1.445947881,1.019496138,1.09030718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270,0.20735444,0.111612273,7.803134915,0.05729117,0.038672405,0.103152233,0.221553196,0.30530665,0.022985008,0.087911076,0.157149054,0.022985008,0.04708074,0.249221653,0.05142236,0.241944185,0.239779553,0.023026419,0.102871111,0.00887928,0.192543408,0.121478539,0.051004135,0.264686371,0.132060245,0.017943545,0.103152233,0.09805654,0.01349424,0.157165048,0.524131242,0.387101599,0.391912855,1.120220117,1.777154662,0.36333881,0.370364721,0.440213558,0.317515763,0.460877793,0.227563451,0.501499328,0.228568694,0.527723227,0.344966936,5.890836531,0.289816028,0.432881788,0.322874215,0.224930933,0.382830129,0.432618463,7.563321686,0.453732786,0.869392028,6.676363772,1.053393692,1.62414553,3.668339977,0.474874213,0.228980402,0.323588957,0.553972818,0.035483033,0.095707747,0.166422438,0.277085287,0.240203568,0.385703675,0.234963344,0.165023766,0.200792896,0.367300509,0.477266429,0.130414704,0.346096683,0.183944118,0.552002661,0.091553795,0.261539727,0.156047657,0.538626906,0.116026314,0.163908648,0.684897753,0.079403485,0.18365295,0.152877885,0.103353196,0.127145443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0.218894726,0.075810801,1.606176609,0.057937989,0.040369207,0.110357498,0.199430407,0.101321842,0.033563754,0.072627285,0.117485843,0.033563754,0.0547311,0.208120893,0.078059739,0.326366662,0.233953931,0.04322994,0.081005469,0.009378824,0.203259389,0.063727048,0.059292025,0.206827089,0.098016468,0.015054156,0.110357498,0.105416967,0.02105204,0.129639671,0.753503107,0.133920132,0.283477973,1.375468018,0.815309186,0.353857558,0.369371865,0.229692505,0.257417459,0.565174221,0.320577697,0.567753259,0.695156792,0.472291511,0.320259309,1.265485116,0.250314874,0.279959673,0.269755458,0.169974572,0.378279684,0.293842164,3.506128517,0.509928249,0.770769449,2.219057112,0.342379857,0.460170417,1.601069388,0.399593252,0.205106257,0.342641413,0.354462939,0.044273271,0.079701196,0.165420201,0.209693801,0.22509533,0.343047929,0.16636233,0.138813133,0.187025966,0.300284433,0.38765608,0.162796464,0.279716928,0.139850472,0.468699302,0.080716168,0.203533347,0.153781999,0.487751475,0.135087774,0.096513334,0.102696052,0.096819423,0.147163262,0.122651769,0.090722803,0.138912391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0.076140597,0.02547226,2.629510311,0.015492974,0.010612215,0.023309757,0.057088624,0.076532561,0.006272446,0.021240958,0.042570012,0.006272446,0.012650638,0.078230425,0.013465912,0.065890562,0.067708824,0.006233656,0.025158435,0.00231152,0.070701983,0.036473841,0.013704858,0.075917926,0.033716064,0.004919471,0.023309757,0.019963443,0.00363928,0.042107782,0.133717096,0.172648561,0.114289076,0.143071308,0.52620306,0.089627328,0.096349357,0.110488973,0.093910467,0.127307424,0.05132751,0.141129269,0.051760565,0.132172555,0.079280442,1.832253671,0.069573325,0.111773677,0.084344438,0.057176458,0.096567472,0.100335812,1.808385403,0.123341809,0.251911475,1.855581126,0.254377203,0.466511217,0.993092467,0.117151451,0.056647518,0.087790831,0.155997781,0.0097923,0.022455138,0.045472695,0.075836833,0.056502124,0.107238121,0.060357629,0.042334434,0.050612838,0.089914497,0.141371472,0.034730847,0.096431346,0.047730032,0.1566917,0.022829955,0.065522541,0.037322937,0.135687599,0.024760167,0.039995197,0.263408352,0.020971211,0.051973656,0.039537419,0.024384404,0.03016365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2.21280739,0.9842621,10.78645514,0.711296898,0.524575784,1.049019478,2.229811372,1.390542944,0.329716934,1.067671253,1.781873663,0.329716934,0.601233425,2.314920073,0.725027484,2.577596699,2.56007264,0.327466302,1.120920574,0.141236195,2.054749719,0.964059187,0.651336211,2.50038727,1.304054655,0.302892662,1.049019478,0.923047473,0.231245843,1.397458613,6.300433915,1.515694135,2.660195838,2.354116971,23.18264885,3.548620958,3.641722616,2.804935728,3.898087405,4.530847977,2.097685924,6.293862497,1.810306937,5.488521516,3.501359264,8.443157635,3.31388158,3.707131594,3.285778714,2.464830422,4.026467678,4.081533999,8.172639791,4.925870349,8.838665358,13.42098177,3.817092062,7.802225345,16.51415942,4.975080778,2.284187076,3.090012406,5.44318435,0.465444387,1.107931795,1.832749294,2.245642625,2.535076301,4.214669613,2.48467076,1.706479027,2.186459885,3.52899389,5.192253831,1.628717766,2.997327344,1.958822676,5.646254908,1.072791747,2.621654521,1.68136579,4.949585299,1.225723759,1.377686482,1.009756978,0.963800514,1.793974741,1.60675726,1.201311385,1.378421849,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0.164004328,0.059955342,3.775784618,0.033608474,0.024001144,0.046371791,0.139188059,0.292108424,0.013785533,0.048146595,0.104063787,0.013785533,0.027238353,0.14813474,0.029827919,0.127475073,0.157637572,0.01326387,0.056047588,0.005508228,0.152289733,0.086791077,0.029508216,0.184673027,0.08588587,0.012206322,0.046371791,0.037781875,0.007791497,0.084674969,0.247532925,0.603494871,0.319667358,0.379346123,1.14066776,0.213504722,0.273920872,0.376706694,0.221506389,0.263165005,0.095088382,0.271815905,0.086925485,0.306959521,0.159783575,3.193673824,0.148835944,0.317804948,0.204122667,0.143604422,0.195672104,0.253822509,2.040676404,0.243774455,0.581901826,2.519502186,1.150011753,1.180287094,1.972030458,0.262418568,0.11802344,0.189583995,0.338001325,0.020914915,0.051802674,0.092802062,0.218945268,0.122116314,0.254268231,0.16232263,0.104705863,0.118674148,0.215845711,0.287454385,0.075209382,0.239303128,0.128686117,0.394387459,0.052450311,0.167713888,0.080211236,0.378106781,0.048059465,0.118548528,2.173775368,0.043615649,0.136250269,0.098810746,0.055532509,0.06179419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1.198357415,0.637410474,41.74894609,0.455652132,0.338727528,0.587621669,1.21837137,1.711496524,0.215732019,0.582218613,0.883471041,0.215732019,0.379765919,1.262711834,0.412147472,0.995076998,1.310522234,0.215084811,0.614306925,0.073627169,1.112760457,0.659575894,0.411413079,1.398642239,0.814418864,0.174360407,0.587621669,0.526743769,0.119429189,0.837068364,2.489888684,1.764783366,2.165551727,1.833806686,11.55472917,2.015887163,2.184833518,2.622020049,2.043974731,2.511460906,1.206531379,2.625024238,1.281270698,3.051183448,1.983448917,162.1441753,1.856340798,2.318421638,2.124358665,1.481767717,2.350771543,2.391235913,19.17576862,2.29585908,4.89807528,25.14221941,3.106306584,13.97843752,21.41252033,2.562959868,1.395158261,1.806613451,3.137260588,0.328890768,0.689525589,1.053209027,1.720232054,1.477753963,2.1308882,1.499971393,1.073147637,1.307373086,2.008894854,2.751586646,0.992557799,1.96271127,1.230504778,3.168225676,0.676190927,1.58175813,0.968885291,3.031282107,0.673148681,1.050137312,1.994208897,0.661699943,1.136244742,1.01176478,0.724577,0.858562377,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,89,0,0,0,0,0,0,2,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0.744607122,0.346248019,22.68419444,0.24252004,0.171488586,0.330533554,0.692082555,0.922592572,0.108277711,0.322761822,0.511321759,0.108277711,0.205416026,0.825863884,0.215659921,0.590049032,0.762901717,0.085791548,0.371331608,0.036908644,0.691420899,0.336002419,0.222534028,0.787375337,0.474563752,0.07343508,0.330533554,0.288964082,0.05020829,0.452477458,1.375693201,1.106467383,1.199833313,0.9823673,5.162408917,1.165483916,1.351091509,1.431646924,1.085768541,1.446519566,0.693231402,1.458101106,0.704160046,1.754796803,1.149213309,18.15565425,1.031681977,1.231989531,1.148666668,0.771870415,1.313758511,1.292411616,11.94960231,1.308306303,3.071409571,14.54128103,1.956503274,4.976212053,10.04045046,1.497428023,0.788757207,1.105062786,2.025601865,0.160091246,0.357467378,0.617071661,0.922203597,0.839178449,1.237700493,0.808178604,0.611383888,0.791715368,1.165060626,1.778124178,0.537011759,1.062426814,0.645836654,1.935174725,0.35431242,0.860067549,0.535349296,1.910604228,0.353716205,0.528061644,1.70327849,0.326014119,0.640035474,0.573426291,0.374719147,0.466374383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0.234581588,0.119185138,3.914657864,0.051265431,0.038078264,0.073362103,0.227460064,0.496483683,0.02060567,0.088295246,0.153384489,0.02060567,0.040134218,0.189219412,0.047277402,0.166878704,0.20731665,0.019034082,0.094645126,0.009502804,0.21782576,0.138160652,0.043478736,0.235807169,0.14183167,0.020991122,0.073362103,0.054240218,0.011308775,0.126230001,0.289779974,1.747657436,0.560267045,0.212540313,1.499039661,0.295402883,0.42805401,0.615856655,0.307504156,0.361026745,0.158922351,0.360620583,0.109152612,0.463327177,0.250014607,3.621597564,0.243210654,0.514765397,0.350903169,0.217599389,0.288444217,0.420986386,1.760960893,0.340006474,0.798794162,2.342698162,1.980364786,2.008419063,2.036735133,0.360953176,0.212109634,0.274941644,0.445988274,0.030225517,0.087824319,0.132441395,0.312932781,0.199093149,0.349745104,0.269456106,0.169506248,0.197138291,0.376876416,0.368803785,0.114609743,0.396668157,0.290589446,0.615099283,0.09647955,0.250962521,0.137919085,0.614508722,0.069114077,0.199454712,3.343566394,0.062106129,0.216287042,0.165036076,0.093343757,0.088706172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
