Community ID,hci0,hci1,hci2,hci3,hci4,hci5,hci6,hci7,hci8,hci9,hci10,hci11,hci12,hci13,hci14,hci15,hci16,hci17,hci18,hci19,hci20,hci21,hci22,hci23,hci24,hci25,hci26,hci27,hci28,hci29,hci30,hci31,hci32,hci33,hci34,hci35,hci36,hci37,hci38,hci39,hci40,hci41,hci42,hci43,hci44,hci45,hci46,hci47,hci48,hci49
45,56,63.82014796,73.18827739,84.49127463,98.23276391,115.0745021,135.8947157,161.8712803,194.6018017,236.279268,289.9526114,359.9190366,452.3242273,576.0963383,744.4261231,977.158864,1304.741941,1774.8891,2464.109843,3498.191459,5089.648062,7608.372156,11719.5692,18663.34773,30845.32313,53142.37955,95939.21926,182598.8332,369037.1362,798786.8765,1870866.076,4800725.657,13703301.7,44335611.3,166449698.3,747012842.9,4163789991,30302195878,3.08E+11,4.78E+12,1.29E+14,7.24E+15,1.12E+18,7.32E+20,4.18E+24,7.64E+29,6.01E+37,8.77E+50,1.89E+77,1.95E+156
46,62,72.22670326,84.76496376,100.2648921,119.5953515,143.9299227,174.8716853,214.6367211,266.3277301,334.3480624,425.0381065,547.6699241,716.0297669,950.9844509,1284.729255,1767.975292,2482.401448,3562.78455,5237.430493,7904.283893,12278.93744,19692.85453,32718.02285,56532.25394,102046.5939,193450.4809,387494.6975,826045.2231,1890028.282,4688622.804,12764332.26,38698847.67,133024666.1,530053558.9,2517008218,14752201815,1.12E+11,1.16E+12,1.78E+13,4.50E+14,2.18E+16,2.52E+18,9.60E+20,2.01E+24,5.40E+28,8.66E+34,1.78E+44,5.95E+59,6.81E+90,1.06E+184
47,57,64.70585097,73.90437459,84.96214595,98.3546673,114.7044614,134.8345565,159.8444551,191.2193665,230.9893252,281.9642073,348.0859975,434.9651713,550.7112632,707.2423203,922.3896015,1223.35144,1652.489327,2277.292432,3207.962508,4629.340912,6860.695743,10471.52648,16514.3293,27011.88751,46024.29347,82104.76338,154274.3505,307489.3213,655583.5755,1510318.666,3805875.105,10647977.26,33690887.33,123366739,538270002.3,2905471271,20377920206,1.98E+11,2.93E+12,7.42E+13,3.87E+15,5.45E+17,3.17E+20,1.55E+24,2.26E+29,1.28E+37,1.07E+50,7.65E+75,2.86E+153
48,62,71.26751515,82.5007284,96.22565319,113.1380198,134.1675504,160.5703009,194.0630253,237.0213402,292.7762054,366.064325,463.7236013,595.7857984,777.2255018,1030.815918,1391.89287,1916.487172,2695.556254,3880.567463,5730.846319,8704.02371,13634.87696,22102.5451,37216.39178,65376.21108,120418.5101,233945.2183,482709.8717,1066493.537,2547736.223,6657989.25,19304500.97,63182662.98,238463264.4,1065869689,5835885559,40876979199,3.88E+11,5.37E+12,1.20E+14,5.05E+15,4.89E+17,1.49E+20,2.34E+23,4.30E+27,4.05E+33,3.73E+42,3.30E+57,2.62E+87,1.35E+177
49,64,75.12030417,88.89699054,106.1202903,127.8616449,155.5905375,191.3470765,238.0005333,299.6424563,382.1939482,494.3597405,649.1543282,866.3905784,1176.82224,1629.193545,2302.524265,3328.073032,4929.702877,7500.317921,11751.37487,19015.83116,31886.08634,55615.16749,101340.1348,193885.789,391755.274,841660.1308,1938082.917,4828483.146,13161912.37,39786611.03,135560443.9,531062305.5,2451571745,13752047172,97455534210,9.17E+11,1.22E+13,2.53E+14,9.09E+15,6.73E+17,1.30E+20,9.48E+22,4.56E+26,3.74E+31,2.85E+38,6.07E+48,1.01E+66,2.83E+100,6.58E+203
50,60,68.84143919,79.51109586,92.48394803,108.3835033,128.0362685,152.549239,183.4214824,222.706894,273.2548578,339.0713079,425.8688798,541.919143,699.396318,916.5364026,1221.177732,1656.69512,2292.182865,3240.37947,4690.102198,6966.722236,10648.66398,16799.97989,27453.17614,46655.64896,82848.10709,154563.3371,304907.8054,640868.9286,1448230.558,3557043.135,9621246.354,29123303.24,100631715.2,406898805.3,1986736398,12196632685,99249212803,1.15E+12,2.08E+13,6.75E+14,4.77E+16,9.79E+18,9.25E+21,8.63E+25,3.13E+31,6.92E+39,5.63E+53,3.80E+81,1.20E+165
51,63,72.86422529,84.87571928,99.61933155,117.8711036,140.6714182,169.4303537,206.0813613,253.3084721,314.8870638,396.2027977,505.0548298,652.9207907,856.9863366,1143.466831,1553.161209,2150.954076,3042.481014,4404.151467,6538.830398,9982.421608,15715.03082,25595.37128,43292.10612,76373.49891,141237.7005,275412.966,570216.1506,1263735.741,3027256.349,7930046.91,23038707.29,75522938.99,285352260.1,1276202035,6987604265,48913012547,4.63E+11,6.40E+12,1.43E+14,5.98E+15,5.74E+17,1.74E+20,2.70E+23,4.88E+27,4.49E+33,3.99E+42,3.33E+57,2.34E+87,8.49E+176
52,62,71.41041736,82.80823752,96.71926265,113.8364364,135.0820774,161.6967928,195.3680855,238.4188126,294.0872083,366.9491355,463.564892,593.486754,770.85685,1016.990428,1364.639257,1865.185846,2601.077241,3707.877512,5414.491432,8118.80052,12534.6853,19988.36125,33039.89779,56845.07487,102287.3011,193577.303,387831.03,829003.0039,1908125.849,4782000.103,13224875.97,41027582.77,145700586.3,607499735.9,3070870633,19611872037,1.67E+11,2.04E+12,3.93E+13,1.37E+15,1.06E+17,2.44E+19,2.67E+22,3.02E+26,1.44E+32,4.75E+40,7.59E+54,1.96E+83,3.50E+168
53,59,68.5520211,80.23223965,94.63219094,112.5403911,135.0190138,163.5148823,200.0222276,247.3246501,309.3601145,391.7801521,502.8209005,654.6840712,865.7681681,1164.347266,1594.769995,2228.152893,3181.298862,4651.094779,6978.934385,10775.32509,17169.51707,28329.17533,48588.79343,87016.35417,163558.9038,324620.6994,685145.2873,1550702.295,3801373.44,10214363.96,30522922.54,103244463.7,404038271.7,1879986016,10766814413,79348151492,7.98E+11,1.18E+13,2.87E+14,1.32E+16,1.43E+18,5.04E+20,9.52E+23,2.23E+28,2.96E+34,4.55E+43,9.42E+58,4.11E+89,3.54E+181
54,61,70.42491544,81.8754864,95.89707,113.2113631,134.7831672,161.9162519,196.3927388,240.6784808,298.2300015,373.9601779,474.956205,611.6056601,799.3953268,1061.841751,1435.367392,1977.600391,2781.852002,4003.047253,5905.521498,8953.911245,13991.96803,22607.66229,37909.6636,66254.49005,121283.5887,233893.7685,478420.6645,1046299.531,2470017.115,6366684.215,18168299.39,58379238.96,215690999.2,940573758.9,5004117047,33894775120,3.09E+11,4.08E+12,8.66E+13,3.40E+15,3.02E+17,8.29E+19,1.14E+23,1.74E+27,1.27E+33,7.95E+41,3.70E+56,8.11E+85,8.84E+173
55,59,67.85750553,78.56421671,91.60472405,107.6163555,127.4456076,152.2285966,183.507165,223.3986295,274.8473962,342.0034281,430.8004765,549.854363,711.883552,935.9989973,1251.471627,1704.069185,2366.971107,3360.058128,4884.964629,7290.730187,11200.88117,17768.44244,29208.27607,49957.70519,89331.42784,167926.9956,334025.142,708470.9688,1617064.604,4015767.906,10995726.95,33740797.8,118382117.8,486990007.7,2424758005,15222575294,1.27E+11,1.52E+12,2.85E+13,9.64E+14,7.17E+16,1.57E+19,1.62E+22,1.68E+26,7.15E+31,1.99E+40,2.40E+54,3.52E+82,1.14E+167
56,57,65.49954285,75.76271839,88.24874254,103.560644,122.4980578,146.1323475,175.9148021,213.8344836,262.6516749,326.2481827,410.1611852,522.4103368,674.8020485,885.0255054,1180.090107,1602.087272,2218.078365,3137.500697,4543.66393,6752.475042,10325.56038,16296.07831,26637.44495,45279.02769,80414.14689,150028.4483,295943.2463,621915.7116,1404963.162,3449172.852,9323490.77,28198011.16,97327524.1,392989645.7,1915457333,11733243380,95216699961,1.10E+12,1.98E+13,6.39E+14,4.48E+16,9.12E+18,8.51E+21,7.81E+25,2.77E+31,5.88E+39,4.50E+53,2.67E+81,5.70E+164
57,61,70.98974528,83.22039124,98.31886204,117.1221966,140.7598676,170.773182,209.290743,259.2898922,324.9920426,412.4699186,530.5960128,692.5506857,918.2663877,1238.471071,1701.52592,2385.265672,3418.032283,5017.087253,7560.895653,11729.65496,18788.38182,31179.77325,53819.93106,97066.47693,183880.3245,368133.341,784523.052,1794864.231,4453286.299,12129123.69,36801446.04,126646274.9,505420985.6,2404906437,14131576651,1.07E+11,1.12E+12,1.72E+13,4.39E+14,2.15E+16,2.50E+18,9.65E+20,2.05E+24,5.63E+28,9.31E+34,2.00E+44,7.21E+59,9.60E+90,2.35E+184
58,64,74.49107408,87.34050047,103.2081546,122.9748656,147.8288366,179.3909087,219.8984956,272.4794136,341.5655465,433.5275622,557.6651047,727.7791823,964.7168747,1300.574214,1785.791013,2501.412432,3580.824248,5249.352787,7898.590322,12230.47988,19546.65302,32352.28512,55670.81433,100042.8959,188728.9525,376026.3837,796925.5242,1811720.553,4462614.114,12054047.1,36227785.47,123321958.1,486038424.7,2279605107,13173926192,98098315867,9.98E+11,1.50E+13,3.70E+14,1.74E+16,1.94E+18,7.03E+20,1.38E+24,3.42E+28,4.90E+34,8.45E+43,2.13E+59,1.37E+90,3.84E+182
59,54,60.97118292,69.25222573,79.15709795,91.0911513,105.582496,123.325845,145.2444828,172.5789163,207.0153332,250.874301,307.3920163,381.1460467,478.7105726,609.6829047,788.3225706,1036.222664,1386.760687,1892.693112,2639.452885,3769.093769,5524.741364,8335.90827,12988.32665,20975.86921,35262.82056,62018.09118,114782.4578,225114.4221,471726.6712,1066700.986,2634340.554,7210203.91,22270871.03,79409941.77,336369362.3,1756208258,11860272761,1.10E+11,1.55E+12,3.70E+13,1.80E+15,2.31E+17,1.20E+20,5.02E+23,5.95E+28,2.45E+36,1.22E+49,3.06E+74,5.00E+150
60,62,71.94064918,84.08753872,99.0516799,117.6468807,140.9684411,170.5069639,208.3150825,257.2550764,321.3719971,406.4646913,520.9742117,677.3905885,894.5227841,1201.236205,1642.74152,2291.426336,3265.987189,4766.155321,7137.614721,10997.32087,17484.03158,28778.6903,49231.6762,87920.2123,164754.7832,325911.5671,685385.1904,1545112.782,3771226.103,10084852.8,29976214.14,100797544.9,391862527.3,1809813615,10277892897,75018878720,7.46E+11,1.09E+13,2.61E+14,1.18E+16,1.25E+18,4.28E+20,7.80E+23,1.75E+28,2.16E+34,3.01E+43,5.28E+58,1.66E+89,5.30E+180
61,62,71.8388223,83.82756977,98.55278789,116.7929001,139.5916329,168.3637636,205.0493642,252.3418304,314.0298506,395.5181176,504.6331836,652.8924152,857.5395798,1144.875773,1555.827579,2155.471423,3049.733748,4415.46855,6556.224228,10008.95696,15755.38222,25656.61816,43384.70164,76511.84496,141437.8855,275678.5482,570479.0545,1263631.725,3025275.819,7920202.967,22996590.4,75341972.61,284517932.7,1271882243,6961420860,48718806116,4.61E+11,6.38E+12,1.43E+14,5.96E+15,5.74E+17,1.74E+20,2.71E+23,4.94E+27,4.59E+33,4.14E+42,3.54E+57,2.63E+87,1.13E+177
62,64,74.30367192,86.91258154,102.4711762,121.8399163,146.1799495,177.0759549,216.71671,268.1642123,335.7607436,425.7543301,547.2759922,713.8942032,946.1352464,1275.654343,1752.292547,2456.302465,3520.077631,5167.856868,7790.482454,12090.82707,19376.93504,32176.35527,55579.7508,100321.0209,190215.239,381188.2302,813205.5424,1862610.365,4627030.012,12618813.37,38340595.18,132139021.5,528177668.9,2517454397,14819942828,1.13E+11,1.18E+12,1.82E+13,4.65E+14,2.28E+16,2.67E+18,1.03E+21,2.20E+24,6.10E+28,1.02E+35,2.21E+44,8.18E+59,1.14E+91,3.18E+184
63,52,58.69859429,66.65529349,76.17158434,87.63669127,101.5576999,118.601651,139.6550357,165.9089085,198.9822223,241.1030048,295.3784039,366.2034843,459.8904195,585.654249,757.1869835,995.223238,1331.815304,1817.628531,2534.716448,3619.527546,5305.622291,8005.674518,12474.74009,20148.65383,33877.19914,59592.61386,110320.3141,216428.9483,453696.3219,1026400.089,2536228.201,6946374.473,21473584.6,76643407.74,325043832.6,1699582131,11498614615,1.07E+11,1.51E+12,3.62E+13,1.76E+15,2.28E+17,1.19E+20,5.05E+23,6.08E+28,2.56E+36,1.32E+49,3.60E+74,7.52E+150
64,48,53.82706311,60.70071924,68.86210075,78.62002204,90.37343987,104.6425532,122.1123414,143.6942292,170.6145106,204.5428202,247.7814179,303.5482666,376.4071772,472.932677,602.7566597,780.2487683,1027.271978,1377.805868,1885.897829,2639.709929,3787.070513,5583.459698,8485.329209,13338.68934,21776.70748,37098.23922,66313.09463,125189.933,251560.8412,543093.8677,1274009.757,3292565.535,9536048.682,31618044.1,123300000.2,585507396.8,3542925986,29023109471,3.50E+11,6.95E+12,2.69E+14,2.62E+16,9.44E+18,2.43E+22,1.46E+27,2.17E+34,1.96E+46,1.63E+70,9.58E+141
65,51,58.18475177,66.82868212,77.30717188,90.11230333,105.8955117,125.5282295,150.189173,181.4916092,221.6714873,273.8696358,342.5617082,434.2242214,558.3848456,729.3104954,968.7766063,1310.711149,1809.169499,2552.384798,3688.219473,5471.681604,8356.599343,13178.95953,21538.29484,36626.20404,65114.50961,121693.0976,240641.2509,507358.7749,1150957.882,2840223.789,7725812.682,23542988.05,81994675.16,334632092.4,1651781006,10271001262,84851409645,1.00E+12,1.85E+13,6.16E+14,4.49E+16,9.60E+18,9.56E+21,9.54E+25,3.82E+31,9.73E+39,1.01E+54,1.10E+82,1.45E+166
66,50,56.35103851,63.88604139,72.88705337,83.71779029,96.8515568,112.9102139,132.7191911,157.3860914,188.4144524,227.8706439,278.6322951,344.7638432,432.0937108,549.1172092,708.4360648,929.100843,1240.507371,1689.033954,2349.64195,3346.725632,4892.742994,7362.208211,11438.66692,18418.55985,30867.81481,54111.81363,99805.96682,195030.7425,407105.9093,916768.5954,2253995.053,6139506.892,18864290.56,66876316.64,281475067.3,1459148579,9774993973,90221678654,1.25E+12,2.95E+13,1.41E+15,1.78E+17,9.02E+19,3.66E+23,4.16E+28,1.61E+36,7.17E+48,1.46E+74,1.26E+150
67,53,59.78962034,67.85095844,77.48790979,89.09254523,103.1752893,120.4070506,141.6787089,168.186123,201.5531699,244.01226,298.6730321,369.9285135,464.0792701,590.3096034,762.2435229,1000.475775,1336.780146,1821.274046,2534.932552,3612.062286,5281.902127,7948.216079,12347.18845,19873.37153,33282.76331,58285.02222,107350.1005,209378.1922,435999.4789,978850.001,2397543.829,6500170.659,19859006.23,69915434.73,291788631.3,1497109896,9903846121,90008900406,1.23E+12,2.82E+13,1.31E+15,1.59E+17,7.64E+19,2.89E+23,2.97E+28,9.83E+35,3.39E+48,4.08E+73,7.29E+148
68,48,54.40852546,62.05092562,71.22855322,82.33184526,95.8713222,112.5210514,133.1802903,159.0619829,191.8214617,233.7462073,288.0397597,359.2531782,453.9517609,581.7638763,757.0628289,1001.719979,1349.712607,1855.023187,2605.537186,3748.193378,5535.91513,8418.169134,13222.24048,21531.04221,36506.40935,64773.97669,120982.4398,239531.9093,506908.4432,1158104.684,2891054.486,8003076.788,25018339.19,90353822.39,388010304.8,2056121085,14112919808,1.34E+11,1.92E+12,4.68E+13,2.33E+15,3.10E+17,1.67E+20,7.38E+23,9.38E+28,4.28E+36,2.51E+49,8.73E+74,3.76E+151
69,58,67.45837597,79.02646737,93.28988845,111.0287529,133.293123,161.5120894,197.6535049,244.4610961,305.8115573,387.2606712,496.8923156,646.6616418,854.560209,1148.176791,1570.681044,2191.114426,3122.536987,4554.903835,6816.398267,10491.5549,16656.79158,27368.21661,46714.88029,83199.61922,155400.7594,306215.3886,641013.8042,1437303.654,3485985.065,9253465.389,27268807.31,90774780.81,348765528.9,1588678693,8876632540,63557537823,6.17E+11,8.79E+12,2.03E+14,8.83E+15,8.90E+17,2.85E+20,4.77E+23,9.53E+27,1.00E+34,1.09E+43,1.27E+58,1.74E+88,4.56E+178
70,38,42.43228219,47.63298926,53.77318054,61.07035823,69.80338854,80.33298349,93.13011331,108.8158627,128.218006,152.4523323,183.0411237,222.088242,272.5418502,338.5951135,426.3081336,544.5915711,706.7940854,933.3207946,1256.055576,1726.023583,2427.043052,3500.798111,5194.444311,7954.358835,12618.34947,20827.68903,35955.27235,65315.4972,125763.7985,258919.6055,576002.9633,1402598.423,3798448.911,11670453.92,41718330.86,179226104.1,965427485.7,6899652797,70663410771,1.16E+12,3.52E+13,2.53E+15,6.20E+17,9.51E+20,2.76E+25,1.37E+32,2.00E+43,4.29E+65,4.33E+132
71,57,65.79714074,76.47659402,89.54270385,105.6621148,125.7249321,150.9324145,182.924289,223.9660559,277.2284569,347.2107469,440.3920838,566.2512121,738.8920381,979.6862449,1321.660321,1816.944755,2549.734442,3659.438868,5383.229482,8136.697591,12672.0101,20399.68578,34070.31719,59284.71671,108008.1149,207207.5572,421416.3828,915852.9936,2147127.415,5492098.142,15539451.62,49458912.42,180790463.3,778917566.9,4087507556,27253260157,2.44E+11,3.16E+12,6.53E+13,2.48E+15,2.13E+17,5.57E+19,7.19E+22,1.02E+27,6.61E+32,3.49E+41,1.22E+56,1.52E+85,2.99E+172
72,56,63.59153936,72.66221017,83.57758086,96.8125786,112.9899992,132.9346876,157.75066,188.932253,228.5264288,279.3731259,345.4665253,432.5067712,548.7570028,706.3991184,923.720837,1228.718711,1665.169819,2303.117099,3257.46305,4721.904899,7032.841446,10793.91525,17128.00387,28208.57404,48432.36844,87141.70807,165310.2774,333031.9205,718635.4081,1678175.173,4294194.678,12225135.68,39456666,147805496.4,662056588.7,3684334362,26780737819,2.72E+11,4.22E+12,1.14E+14,6.41E+15,9.93E+17,6.54E+20,3.76E+24,6.97E+29,5.61E+37,8.51E+50,1.99E+77,2.65E+156
73,49,55.28027218,62.73317097,71.63780087,82.35390737,95.34935749,111.2384565,130.835979,155.2342745,185.9147039,224.9108795,275.0512452,340.3251233,426.4441774,541.7188361,698.4523078,915.2031007,1220.537929,1659.404762,2304.234104,3274.817736,4774.990921,7162.579818,11087.66177,17776.86975,29644.06458,51666.97606,94662.11961,183558.9975,379770.3723,846493.7562,2056749.297,5526167.837,16712744.72,58166389.89,239597189.1,1210995165,7872996770,70111474379,9.32E+11,2.08E+13,9.33E+14,1.08E+17,4.92E+19,1.73E+23,1.60E+28,4.51E+35,1.19E+48,8.45E+72,3.09E+147
74,41,46.32032397,52.63975942,60.19689195,69.29937994,80.34752102,93.86711729,110.5558264,131.3493148,157.5168754,190.8015013,233.6280454,289.4173181,363.0678355,461.7077177,595.8904275,781.535018,1043.143492,1419.26232,1971.991508,2804.002742,4089.922295,6136.12733,9498.834982,15226.67603,25381.10528,44207.94259,80919.94288,156714.2346,323705.026,720057.3013,1745144.921,4674547.82,14084656.68,48800024.61,199931448.7,1003951153,6475784601,57120395809,7.50E+11,1.65E+13,7.27E+14,8.26E+16,3.64E+19,1.22E+23,1.07E+28,2.76E+35,6.29E+47,3.31E+72,4.92E+146
75,55,63.05112628,72.75510566,84.53852258,98.96051869,116.7611084,138.9297924,166.8041756,202.2135295,247.6906339,306.7889094,384.5645201,488.3213746,628.7827402,821.9686757,1092.265716,1477.555884,2037.989071,2871.370315,4140.898003,6126.673718,9324.500324,14642.19757,23805.09893,40230.09643,71000.4725,131567.1359,257611.1385,536993.1488,1202363.25,2922917.493,7815225.541,23350266.81,79500140.27,316078559.2,1513672914,9086214558,72023838557,8.08E+11,1.41E+13,4.38E+14,2.92E+16,5.60E+18,4.83E+21,3.99E+25,1.22E+31,2.08E+39,1.10E+53,3.09E+80,7.11E+162
76,61,71.13521996,83.60154351,99.06733174,118.4303259,142.9095935,174.1798189,214.5700807,267.3622913,337.2460808,431.0233679,558.7185338,735.3600094,983.8958892,1340.066671,1860.734665,2638.472215,3827.790096,5693.64959,8703.991004,13712.21336,22330.40783,37723.79797,66377.38162,122218.5846,236765.0151,485627.7512,1062465.164,2501244.429,6402618.83,18044928.53,56849828.09,203949459.8,852454002.6,4271633768,26608692628,2.16E+11,2.42E+12,4.09E+13,1.16E+15,6.40E+16,8.67E+18,4.03E+21,1.09E+25,4.12E+29,1.06E+36,4.46E+45,4.89E+61,6.00E+93,1.14E+190
77,61,71.42731956,84.29559798,100.3159167,120.4470733,145.9963152,178.7671213,221.2789736,277.0989475,351.3497588,451.5010077,588.6231766,779.4124198,1049.525824,1439.19413,2012.886792,2876.372349,4207.648384,6314.661485,9746.452746,15514.60495,25551.18026,43695.05478,77913.47477,145558.4525,286500.7455,597997.2738,1333735.639,3207385.756,8406252.318,24322810.42,78913642.05,292609039.6,1269511604,6636950256,43396833344,3.72E+11,4.46E+12,8.12E+13,2.51E+15,1.55E+17,2.41E+19,1.33E+22,4.47E+25,2.27E+30,8.83E+36,6.86E+46,2.12E+63,2.06E+96,1.95E+195
78,49,54.89798701,61.8551957,70.11675629,79.99711113,91.90323332,106.3668749,124.0898636,146.0084926,173.3862197,207.9489363,252.0852154,309.1473383,383.9113087,483.2922923,617.4785086,801.7651674,1059.586255,1427.646428,1964.833018,2768.128829,4001.898673,5953.602067,9143.690002,14551.20206,24097.72065,41737.50065,76050.27979,146795.2658,302653.3833,673134.9327,1634505.418,4397009.159,13343458.09,46723315.72,194259346.3,994924819.9,6586409586,60090724527,8.25E+11,1.92E+13,9.10E+14,1.14E+17,5.72E+19,2.31E+23,2.61E+28,1.01E+36,4.56E+48,9.57E+73,9.41E+149
79,40,44.77886024,50.40608694,57.07504896,65.03284914,74.59798726,86.18475581,100.3373027,117.7777427,139.4749466,166.7441823,201.3934545,245.9416234,303.9486754,380.5243183,483.1254834,622.8313988,816.4253533,1089.871209,1484.262885,2066.27975,2947.098878,4317.699909,6517.085467,10169.20057,16469.47218,27812.91039,49243.77879,92000.07783,182760.4829,389604.2631,901243.1806,2293187.492,6526903.401,21220611.56,80934646.97,374694442.1,2201873753,17432293402,2.02E+11,3.82E+12,1.40E+14,1.26E+16,4.13E+18,9.41E+21,4.74E+26,5.41E+33,3.16E+45,1.09E+69,4.66E+139
80,65,75.73812353,88.90865538,105.1985004,125.5268997,151.1372846,183.7308854,225.6636579,280.2406398,352.1625517,448.2142393,578.3440538,757.387091,1007.870191,1364.67366,1882.953685,2651.93389,3819.54526,5637.701241,8548.061726,13349.96546,21541.35132,36038.77489,62765.52219,114326.0793,218969.9411,443783.3132,958764.6194,2227398.04,5622641.479,15615418.69,48438518.48,170946841.4,702194083.3,3454175198,21095235228,1.68E+11,1.84E+12,3.02E+13,8.31E+14,4.46E+16,5.84E+18,2.60E+21,6.69E+24,2.38E+29,5.64E+35,2.10E+45,1.90E+61,1.61E+93,1.04E+189
